DateTimeEnding,CLUZ,CVIS,CMIN
10/22/2025 19:55,11303,2265,2394
10/22/2025 20:00,11288,2261,2390
10/22/2025 20:05,11236,2256,2393
10/22/2025 20:10,11272,2250,2391
10/22/2025 20:15,11323,2260,2393
10/22/2025 20:20,11354,2258,2392
10/22/2025 20:25,11379,2252,2384
10/22/2025 20:30,11369,2249,2385
10/22/2025 20:35,11333,2246,2382
10/22/2025 20:40,11304,2244,2379
10/22/2025 20:45,11268,2231,2375
10/22/2025 20:50,11242,2226,2362
10/22/2025 20:55,11185,2199,2350
10/22/2025 21:00,11166,2184,2339
10/22/2025 21:05,11100,2165,2323
10/22/2025 21:10,11066,2154,2311
10/22/2025 21:15,11026,2151,2302
10/22/2025 21:20,11013,2143,2295
10/22/2025 21:25,10969,2135,2285
10/22/2025 21:30,10941,2126,2277
10/22/2025 21:35,10870,2115,2264
10/22/2025 21:40,10874,2103,2256
10/22/2025 21:45,10830,2090,2251
10/22/2025 21:50,10797,2080,2236
10/22/2025 21:55,10797,2069,2230
10/22/2025 22:00,10744,2056,2217
10/22/2025 22:05,10839,2054,2210
10/22/2025 22:10,10813,2007,2194
10/22/2025 22:15,10769,2001,2192
10/22/2025 22:20,10739,1989,2182
10/22/2025 22:25,10712,1985,2177
10/22/2025 22:30,10666,1996,2171
10/22/2025 22:35,10638,1986,2162
10/22/2025 22:40,10598,1979,2156
10/22/2025 22:45,10559,1975,2147
10/22/2025 22:50,10521,1972,2134
10/22/2025 22:55,10488,1963,2121
10/22/2025 23:00,10430,1957,2120
10/22/2025 23:05,10533,1949,2088
10/22/2025 23:10,10496,1947,2078
10/22/2025 23:15,10405,1937,2075
10/22/2025 23:20,10427,1928,2069
10/22/2025 23:25,10344,1913,2061
10/22/2025 23:30,10360,1885,2046
10/22/2025 23:35,10350,1887,2039
10/22/2025 23:40,10336,1873,2030
10/22/2025 23:45,10294,1870,2018
10/22/2025 23:50,10259,1863,2002
10/22/2025 23:55,10226,1861,1997
10/23/2025 00:00,10176,1856,1989
10/23/2025 00:05,10113,1861,1987
10/23/2025 00:10,10066,1836,1978
10/23/2025 00:15,10032,1826,1980
10/23/2025 00:20,9993,1823,1958
10/23/2025 00:25,9934,1810,1953
10/23/2025 00:30,9893,1803,1952
10/23/2025 00:35,9875,1811,1952
10/23/2025 00:40,9843,1794,1943
10/23/2025 00:45,9798,1799,1937
10/23/2025 00:50,9770,1795,1931
10/23/2025 00:55,9743,1792,1927
10/23/2025 01:00,9705,1782,1923
10/23/2025 01:05,9705,1760,1906
10/23/2025 01:10,9685,1751,1897
10/23/2025 01:15,9656,1766,1910
10/23/2025 01:20,9633,1768,1904
10/23/2025 01:25,9606,1751,1893
10/23/2025 01:30,9563,1748,1892
10/23/2025 01:35,9545,1736,1886
10/23/2025 01:40,9526,1734,1882
10/23/2025 01:45,9502,1725,1878
10/23/2025 01:50,9471,1724,1872
10/23/2025 01:55,9445,1721,1866
10/23/2025 02:00,9420,1714,1863
10/23/2025 02:05,9393,1713,1871
10/23/2025 02:10,9376,1704,1865
10/23/2025 02:15,9345,1698,1859
10/23/2025 02:20,9305,1700,1852
10/23/2025 02:25,9285,1699,1856
10/23/2025 02:30,9262,1701,1846
10/23/2025 02:35,9245,1695,1836
10/23/2025 02:40,9235,1711,1835
10/23/2025 02:45,9210,1692,1832
10/23/2025 02:50,9197,1691,1828
10/23/2025 02:55,9170,1687,1846
10/23/2025 03:00,9149,1683,1838
10/23/2025 03:05,9115,1677,1837
10/23/2025 03:10,9096,1678,1836
10/23/2025 03:15,9099,1677,1831
10/23/2025 03:20,9079,1668,1814
10/23/2025 03:25,9074,1670,1820
10/23/2025 03:30,9043,1669,1819
10/23/2025 03:35,9040,1662,1818
10/23/2025 03:40,9038,1664,1826
10/23/2025 03:45,9043,1660,1821
10/23/2025 03:50,9029,1656,1820
10/23/2025 03:55,9008,1654,1809
10/23/2025 04:00,9019,1671,1802
10/23/2025 04:05,9053,1668,1811
10/23/2025 04:10,9078,1676,1822
10/23/2025 04:15,9093,1668,1840
10/23/2025 04:20,9101,1668,1842
10/23/2025 04:25,9109,1663,1854
10/23/2025 04:30,9115,1676,1861
10/23/2025 04:35,9138,1682,1862
10/23/2025 04:40,9119,1692,1872
10/23/2025 04:45,9146,1695,1885
10/23/2025 04:50,9138,1700,1893
10/23/2025 04:55,9085,1703,1898
10/23/2025 05:00,9079,1706,1911
10/23/2025 05:05,9117,1717,1924
10/23/2025 05:10,9173,1729,1940
10/23/2025 05:15,9202,1747,1933
10/23/2025 05:20,9239,1755,1952
10/23/2025 05:25,9265,1769,1970
10/23/2025 05:30,9289,1782,1984
10/23/2025 05:35,9284,1790,1994
10/23/2025 05:40,9299,1800,2004
10/23/2025 05:45,9302,1801,1997
10/23/2025 05:50,9318,1801,1991
10/23/2025 05:55,9306,1802,1989
10/23/2025 06:00,9301,1799,1996
10/23/2025 06:05,9150,1815,1989
10/23/2025 06:10,9139,1811,1980
10/23/2025 06:15,9141,1805,1961
10/23/2025 06:20,9134,1799,1911
10/23/2025 06:25,9138,1789,1907
10/23/2025 06:30,9115,1782,1901
10/23/2025 06:35,9036,1773,1896
10/23/2025 06:40,9042,1761,1908
10/23/2025 06:45,9015,1762,1902
10/23/2025 06:50,9018,1753,1896
10/23/2025 06:55,9046,1769,1897
10/23/2025 07:00,9073,1772,1899
10/23/2025 07:05,8971,1765,1901
10/23/2025 07:10,9058,1775,1894
10/23/2025 07:15,9113,1782,1899
10/23/2025 07:20,9155,1798,1915
10/23/2025 07:25,9239,1812,1937
10/23/2025 07:30,9296,1799,1954
10/23/2025 07:35,9365,1819,1976
10/23/2025 07:40,9422,1844,2003
10/23/2025 07:45,9503,1864,2034
10/23/2025 07:50,9592,1888,2059
10/23/2025 07:55,9710,1915,2068
10/23/2025 08:00,9808,1943,2101
10/23/2025 08:05,9931,1976,2146
10/23/2025 08:10,10054,2008,2166
10/23/2025 08:15,10159,2027,2190
10/23/2025 08:20,10236,2056,2211
10/23/2025 08:25,10272,2079,2244
10/23/2025 08:30,10332,2097,2262
10/23/2025 08:35,10388,2113,2275
10/23/2025 08:40,10596,2133,2295
10/23/2025 08:45,10656,2163,2319
10/23/2025 08:50,10675,2177,2347
10/23/2025 08:55,10732,2191,2351
10/23/2025 09:00,10810,2183,2360
10/23/2025 09:05,10886,2198,2348
10/23/2025 09:10,10949,2208,2360
10/23/2025 09:15,11034,2231,2404
10/23/2025 09:20,11044,2241,2396
10/23/2025 09:25,11139,2223,2410
10/23/2025 09:30,11156,2239,2427
10/23/2025 09:35,11209,2245,2417
10/23/2025 09:40,11252,2254,2440
10/23/2025 09:45,11362,2257,2443
10/23/2025 09:50,11373,2259,2457
10/23/2025 09:55,11434,2267,2460
10/23/2025 10:00,11412,2270,2472
10/23/2025 10:05,11431,2267,2483
10/23/2025 10:10,11457,2278,2507
10/23/2025 10:15,11493,2292,2517
10/23/2025 10:20,11547,2317,2526
10/23/2025 10:25,11588,2344,2540
10/23/2025 10:30,11634,2337,2537
10/23/2025 10:35,11664,2339,2547
10/23/2025 10:40,11684,2353,2551
10/23/2025 10:45,11701,2355,2547
10/23/2025 10:50,11708,2362,2549
10/23/2025 10:55,11723,2364,2550
10/23/2025 11:00,11732,2376,2552
10/23/2025 11:05,11740,2375,2549
10/23/2025 11:10,11710,2374,2562
10/23/2025 11:15,11692,2364,2562
10/23/2025 11:20,11714,2364,2562
10/23/2025 11:25,11760,2356,2557
10/23/2025 11:30,11684,2366,2556
10/23/2025 11:35,11692,2367,2562
10/23/2025 11:40,11663,2363,2577
10/23/2025 11:45,11655,2354,2576
10/23/2025 11:50,11709,2347,2562
10/23/2025 11:55,11687,2335,2561
10/23/2025 12:00,11646,2337,2556
10/23/2025 12:05,11595,2348,2543
10/23/2025 12:10,11620,2351,2554
10/23/2025 12:15,11651,2347,2565
10/23/2025 12:20,11662,2356,2568
10/23/2025 12:25,11647,2356,2579
10/23/2025 12:30,11648,2355,2544
10/23/2025 12:35,11679,2363,2550
10/23/2025 12:40,11733,2355,2546
10/23/2025 12:45,11750,2362,2549
10/23/2025 12:50,11750,2365,2557
10/23/2025 12:55,11793,2375,2568
10/23/2025 13:00,11824,2383,2574
10/23/2025 13:05,11925,2406,2580
10/23/2025 13:10,12024,2427,2593
10/23/2025 13:15,12053,2442,2612
10/23/2025 13:20,12109,2458,2634
10/23/2025 13:25,12224,2469,2651
10/23/2025 13:30,12239,2480,2661
10/23/2025 13:35,12251,2474,2666
10/23/2025 13:40,12266,2483,2684
10/23/2025 13:45,12282,2480,2706
10/23/2025 13:50,12309,2489,2710
10/23/2025 13:55,12420,2486,2700
10/23/2025 14:00,12403,2492,2678
10/23/2025 14:05,12417,2496,2667
10/23/2025 14:10,12423,2493,2673
10/23/2025 14:15,12344,2498,2683
10/23/2025 14:20,12320,2496,2683
10/23/2025 14:25,12304,2496,2653
10/23/2025 14:30,12299,2493,2650
10/23/2025 14:35,12285,2493,2655
10/23/2025 14:40,12367,2476,2642
10/23/2025 14:45,12428,2483,2650
10/23/2025 14:50,12410,2492,2641
10/23/2025 14:55,12385,2486,2617
10/23/2025 15:00,12346,2495,2605
10/23/2025 15:05,12301,2490,2581
10/23/2025 15:10,12308,2494,2561
10/23/2025 15:15,12261,2504,2543
10/23/2025 15:20,12265,2495,2551
10/23/2025 15:25,12284,2488,2549
10/23/2025 15:30,12421,2478,2568
10/23/2025 15:35,12433,2471,2551
10/23/2025 15:40,12372,2476,2567
10/23/2025 15:45,12393,2476,2592
10/23/2025 15:50,12375,2480,2580
10/23/2025 15:55,12352,2488,2570
10/23/2025 16:00,12324,2487,2567
10/23/2025 16:05,12314,2482,2579
10/23/2025 16:10,12286,2477,2577
10/23/2025 16:15,12238,2474,2548
10/23/2025 16:20,12215,2469,2528
10/23/2025 16:25,12206,2465,2528
10/23/2025 16:30,12188,2461,2519
10/23/2025 16:35,12139,2456,2518
10/23/2025 16:40,12067,2451,2510
10/23/2025 16:45,12031,2441,2508
10/23/2025 16:50,11994,2432,2499
10/23/2025 16:55,11938,2423,2487
10/23/2025 17:00,11825,2411,2451
10/23/2025 17:05,11683,2390,2433
10/23/2025 17:10,11663,2388,2418
10/23/2025 17:15,11648,2391,2407
10/23/2025 17:20,11689,2398,2435
10/23/2025 17:25,11727,2412,2458
10/23/2025 17:30,11730,2412,2488
10/23/2025 17:35,11761,2426,2523
10/23/2025 17:40,11842,2452,2567
10/23/2025 17:45,11897,2480,2615
10/23/2025 17:50,11961,2489,2632
10/23/2025 17:55,11912,2498,2645
10/23/2025 18:00,11940,2497,2637
10/23/2025 18:05,11889,2493,2601
10/23/2025 18:10,11930,2483,2613
10/23/2025 18:15,11934,2477,2584
10/23/2025 18:20,11932,2468,2577
10/23/2025 18:25,11883,2466,2563
10/23/2025 18:30,11854,2441,2558
10/23/2025 18:35,11828,2411,2506
10/23/2025 18:40,11795,2404,2498
10/23/2025 18:45,11779,2392,2488
10/23/2025 18:50,11751,2403,2476
10/23/2025 18:55,11680,2380,2475
10/23/2025 19:00,11639,2372,2453
10/23/2025 19:05,11612,2349,2446
10/23/2025 19:10,11604,2344,2437
10/23/2025 19:15,11598,2316,2442
10/23/2025 19:20,11579,2310,2435
10/23/2025 19:25,11582,2297,2433
10/23/2025 19:30,11549,2297,2412
10/23/2025 19:35,11527,2287,2451
10/23/2025 19:40,11524,2272,2446
10/23/2025 19:45,11515,2277,2440
10/23/2025 19:50,11516,2273,2451
10/23/2025 19:55,11547,2255,2464
10/23/2025 20:00,11522,2248,2452
10/23/2025 20:05,11488,2245,2448
10/23/2025 20:10,11472,2229,2441
10/23/2025 20:15,11468,2233,2449
10/23/2025 20:20,11467,2233,2428
10/23/2025 20:25,11465,2229,2431
10/23/2025 20:30,11424,2223,2431
10/23/2025 20:35,11401,2222,2424
10/23/2025 20:40,11389,2206,2400
10/23/2025 20:45,11365,2199,2390
10/23/2025 20:50,11402,2175,2386
10/23/2025 20:55,11395,2166,2401
10/23/2025 21:00,11338,2146,2381
10/23/2025 21:05,11284,2114,2378
10/23/2025 21:10,11255,2104,2360
10/23/2025 21:15,11226,2096,2365
10/23/2025 21:20,11206,2090,2358
10/23/2025 21:25,11164,2058,2378
10/23/2025 21:30,11135,2047,2377
10/23/2025 21:35,11098,2034,2360
10/23/2025 21:40,11071,2025,2354
10/23/2025 21:45,11095,2003,2334
10/23/2025 21:50,11035,1955,2320
10/23/2025 21:55,11009,1944,2296
10/23/2025 22:00,10968,1951,2292
10/23/2025 22:05,11068,1947,2295
10/23/2025 22:10,11050,1941,2271
10/23/2025 22:15,10978,1936,2276
10/23/2025 22:20,10962,1910,2272
10/23/2025 22:25,10934,1880,2242
10/23/2025 22:30,10924,1875,2243
10/23/2025 22:35,10905,1869,2228
10/23/2025 22:40,10875,1860,2223
10/23/2025 22:45,10827,1851,2211
10/23/2025 22:50,10806,1843,2181
10/23/2025 22:55,10772,1845,2176
10/23/2025 23:00,10735,1838,2164
10/23/2025 23:05,10802,1830,2166
10/23/2025 23:10,10766,1824,2148
10/23/2025 23:15,10738,1831,2150
10/23/2025 23:20,10724,1842,2140
10/23/2025 23:25,10653,1840,2126
10/23/2025 23:30,10607,1832,2121
10/23/2025 23:35,10602,1826,2100
10/23/2025 23:40,10506,1826,2090
10/23/2025 23:45,10468,1828,2087
10/23/2025 23:50,10421,1829,2064
10/23/2025 23:55,10386,1821,2058
10/24/2025 00:00,10357,1827,2056
10/24/2025 00:05,10264,1823,2054
10/24/2025 00:10,10287,1816,2044
10/24/2025 00:15,10229,1809,2035
10/24/2025 00:20,10265,1748,2012
10/24/2025 00:25,10201,1790,2001
10/24/2025 00:30,10155,1794,1987
10/24/2025 00:35,10118,1795,1985
10/24/2025 00:40,10088,1787,1991
10/24/2025 00:45,10064,1781,1990
10/24/2025 00:50,10037,1769,1963
10/24/2025 00:55,10013,1766,1961
10/24/2025 01:00,9977,1760,1960
10/24/2025 01:05,9964,1736,1964
10/24/2025 01:10,9941,1728,1952
10/24/2025 01:15,9895,1735,1948
10/24/2025 01:20,9855,1734,1946
10/24/2025 01:25,9839,1743,1931
10/24/2025 01:30,9799,1738,1934
10/24/2025 01:35,9776,1728,1928
10/24/2025 01:40,9778,1727,1937
10/24/2025 01:45,9731,1723,1933
10/24/2025 01:50,9723,1719,1931
10/24/2025 01:55,9705,1714,1913
10/24/2025 02:00,9618,1711,1904
10/24/2025 02:05,9601,1710,1899
10/24/2025 02:10,9573,1704,1902
10/24/2025 02:15,9528,1704,1882
10/24/2025 02:20,9489,1697,1878
10/24/2025 02:25,9477,1694,1891
10/24/2025 02:30,9463,1686,1879
10/24/2025 02:35,9450,1680,1891
10/24/2025 02:40,9447,1678,1891
10/24/2025 02:45,9432,1671,1886
10/24/2025 02:50,9352,1668,1870
10/24/2025 02:55,9327,1662,1865
10/24/2025 03:00,9312,1659,1866
10/24/2025 03:05,9314,1653,1865
10/24/2025 03:10,9297,1659,1864
10/24/2025 03:15,9289,1657,1861
10/24/2025 03:20,9270,1650,1849
10/24/2025 03:25,9269,1651,1863
10/24/2025 03:30,9190,1649,1855
10/24/2025 03:35,9175,1638,1848
10/24/2025 03:40,9164,1638,1842
10/24/2025 03:45,9147,1641,1846
10/24/2025 03:50,9116,1635,1840
10/24/2025 03:55,9107,1636,1827
10/24/2025 04:00,9104,1643,1825
10/24/2025 04:05,9112,1645,1824
10/24/2025 04:10,9100,1656,1842
10/24/2025 04:15,9129,1656,1841
10/24/2025 04:20,9112,1648,1850
10/24/2025 04:25,9131,1655,1865
10/24/2025 04:30,9146,1657,1862
10/24/2025 04:35,9159,1682,1870
10/24/2025 04:40,9148,1686,1876
10/24/2025 04:45,9146,1691,1882
10/24/2025 04:50,9146,1695,1905
10/24/2025 04:55,9143,1680,1918
10/24/2025 05:00,9164,1683,1910
10/24/2025 05:05,9042,1696,1929
10/24/2025 05:10,9090,1710,1945
10/24/2025 05:15,9127,1712,1938
10/24/2025 05:20,9137,1720,1958
10/24/2025 05:25,9166,1749,1976
10/24/2025 05:30,9168,1757,1989
10/24/2025 05:35,9211,1770,2009
10/24/2025 05:40,9159,1778,2003
10/24/2025 05:45,9163,1779,2022
10/24/2025 05:50,9150,1773,1998
10/24/2025 05:55,9119,1776,1987
10/24/2025 06:00,9108,1772,1976
10/24/2025 06:05,8948,1790,1962
10/24/2025 06:10,8994,1788,1947
10/24/2025 06:15,8992,1782,1924
10/24/2025 06:20,8942,1778,1918
10/24/2025 06:25,8942,1768,1909
10/24/2025 06:30,8921,1746,1900
10/24/2025 06:35,8923,1739,1907
10/24/2025 06:40,8890,1735,1900
10/24/2025 06:45,8866,1746,1899
10/24/2025 06:50,8880,1740,1885
10/24/2025 06:55,8902,1734,1881
10/24/2025 07:00,8934,1742,1885
10/24/2025 07:05,9012,1729,1895
10/24/2025 07:10,9072,1735,1899
10/24/2025 07:15,9131,1744,1909
10/24/2025 07:20,9165,1757,1923
10/24/2025 07:25,9247,1791,1938
10/24/2025 07:30,9321,1805,1948
10/24/2025 07:35,9397,1822,1969
10/24/2025 07:40,9462,1832,1997
10/24/2025 07:45,9526,1854,2021
10/24/2025 07:50,9583,1877,2043
10/24/2025 07:55,9630,1903,2080
10/24/2025 08:00,9726,1939,2109
10/24/2025 08:05,9858,1979,2153
10/24/2025 08:10,9994,2012,2192
10/24/2025 08:15,10060,2021,2209
10/24/2025 08:20,10151,2040,2224
10/24/2025 08:25,10212,2054,2252
10/24/2025 08:30,10298,2078,2265
10/24/2025 08:35,10356,2102,2283
10/24/2025 08:40,10438,2121,2293
10/24/2025 08:45,10513,2133,2303
10/24/2025 08:50,10511,2148,2327
10/24/2025 08:55,10585,2166,2334
10/24/2025 09:00,10637,2172,2346
10/24/2025 09:05,10631,2180,2360
10/24/2025 09:10,10696,2200,2377
10/24/2025 09:15,10773,2220,2414
10/24/2025 09:20,10809,2206,2423
10/24/2025 09:25,10898,2215,2432
10/24/2025 09:30,10911,2224,2446
10/24/2025 09:35,11015,2258,2457
10/24/2025 09:40,11098,2251,2469
10/24/2025 09:45,11224,2263,2463
10/24/2025 09:50,11289,2271,2473
10/24/2025 09:55,11381,2273,2484
10/24/2025 10:00,11370,2278,2497
10/24/2025 10:05,11276,2286,2502
10/24/2025 10:10,11349,2308,2516
10/24/2025 10:15,11376,2313,2517
10/24/2025 10:20,11409,2330,2527
10/24/2025 10:25,11441,2318,2499
10/24/2025 10:30,11432,2335,2512
10/24/2025 10:35,11521,2334,2523
10/24/2025 10:40,11533,2344,2548
10/24/2025 10:45,11544,2298,2557
10/24/2025 10:50,11580,2340,2556
10/24/2025 10:55,11582,2343,2582
10/24/2025 11:00,11616,2346,2582
10/24/2025 11:05,11628,2339,2584
10/24/2025 11:10,11616,2336,2590
10/24/2025 11:15,11614,2341,2569
10/24/2025 11:20,11620,2335,2569
10/24/2025 11:25,11530,2346,2567
10/24/2025 11:30,11509,2343,2570
10/24/2025 11:35,11472,2339,2538
10/24/2025 11:40,11513,2333,2535
10/24/2025 11:45,11498,2321,2550
10/24/2025 11:50,11484,2321,2546
10/24/2025 11:55,11460,2309,2541
10/24/2025 12:00,11452,2328,2542
10/24/2025 12:05,11416,2312,2517
10/24/2025 12:10,11419,2317,2514
10/24/2025 12:15,11458,2321,2523
10/24/2025 12:20,11451,2326,2531
10/24/2025 12:25,11450,2328,2525
10/24/2025 12:30,11440,2323,2524
10/24/2025 12:35,11427,2342,2528
10/24/2025 12:40,11467,2336,2529
10/24/2025 12:45,11501,2338,2530
10/24/2025 12:50,11585,2346,2545
10/24/2025 12:55,11601,2347,2600
10/24/2025 13:00,11642,2356,2606
10/24/2025 13:05,11727,2375,2629
10/24/2025 13:10,11838,2398,2645
10/24/2025 13:15,11868,2438,2655
10/24/2025 13:20,11878,2449,2672
10/24/2025 13:25,11921,2461,2666
10/24/2025 13:30,11920,2470,2694
10/24/2025 13:35,11939,2475,2697
10/24/2025 13:40,11954,2510,2694
10/24/2025 13:45,11973,2504,2694
10/24/2025 13:50,11973,2501,2695
10/24/2025 13:55,11960,2506,2693
10/24/2025 14:00,11953,2505,2683
10/24/2025 14:05,11965,2534,2673
10/24/2025 14:10,11979,2532,2666
10/24/2025 14:15,12030,2531,2665
10/24/2025 14:20,12020,2532,2657
10/24/2025 14:25,12010,2522,2654
10/24/2025 14:30,11988,2520,2643
10/24/2025 14:35,11967,2515,2632
10/24/2025 14:40,11975,2512,2632
10/24/2025 14:45,11968,2494,2627
10/24/2025 14:50,11963,2485,2623
10/24/2025 14:55,11952,2480,2636
10/24/2025 15:00,11921,2487,2625
10/24/2025 15:05,11884,2483,2623
10/24/2025 15:10,11918,2489,2623
10/24/2025 15:15,11897,2506,2612
10/24/2025 15:20,11928,2508,2612
10/24/2025 15:25,11953,2496,2619
10/24/2025 15:30,11937,2496,2631
10/24/2025 15:35,11936,2485,2621
10/24/2025 15:40,11930,2472,2616
10/24/2025 15:45,11946,2439,2636
10/24/2025 15:50,11923,2432,2630
10/24/2025 15:55,11860,2436,2603
10/24/2025 16:00,11839,2430,2598
10/24/2025 16:05,11738,2428,2585
10/24/2025 16:10,11714,2415,2584
10/24/2025 16:15,11709,2428,2580
10/24/2025 16:20,11633,2426,2570
10/24/2025 16:25,11622,2425,2562
10/24/2025 16:30,11578,2423,2555
10/24/2025 16:35,11555,2419,2546
10/24/2025 16:40,11535,2407,2522
10/24/2025 16:45,11483,2409,2507
10/24/2025 16:50,11439,2403,2491
10/24/2025 16:55,11349,2391,2478
10/24/2025 17:00,11286,2378,2471
10/24/2025 17:05,11184,2356,2461
10/24/2025 17:10,11141,2348,2461
10/24/2025 17:15,11138,2340,2472
10/24/2025 17:20,11135,2353,2493
10/24/2025 17:25,11157,2368,2516
10/24/2025 17:30,11208,2383,2532
10/24/2025 17:35,11259,2399,2548
10/24/2025 17:40,11337,2434,2560
10/24/2025 17:45,11394,2451,2572
10/24/2025 17:50,11457,2469,2582
10/24/2025 17:55,11516,2485,2580
10/24/2025 18:00,11534,2488,2582
10/24/2025 18:05,11530,2484,2567
10/24/2025 18:10,11549,2487,2560
10/24/2025 18:15,11556,2481,2555
10/24/2025 18:20,11552,2472,2550
10/24/2025 18:25,11542,2457,2544
10/24/2025 18:30,11503,2445,2535
10/24/2025 18:35,11402,2401,2501
10/24/2025 18:40,11307,2392,2497
10/24/2025 18:45,11290,2376,2484
10/24/2025 18:50,11263,2364,2479
10/24/2025 18:55,11242,2344,2471
10/24/2025 19:00,11190,2338,2463
10/24/2025 19:05,11139,2322,2450
10/24/2025 19:10,11131,2316,2440
10/24/2025 19:15,11138,2314,2441
10/24/2025 19:20,11126,2305,2437
10/24/2025 19:25,11126,2302,2430
10/24/2025 19:30,11109,2300,2428
10/24/2025 19:35,11131,2294,2428
10/24/2025 19:40,11112,2275,2430
10/24/2025 19:45,11097,2269,2431
10/24/2025 19:50,11076,2262,2423
10/24/2025 19:55,11064,2250,2418
10/24/2025 20:00,11054,2240,2415
10/24/2025 20:05,11049,2237,2418
10/24/2025 20:10,11063,2233,2420
10/24/2025 20:15,11068,2229,2421
10/24/2025 20:20,11072,2227,2420
10/24/2025 20:25,11066,2222,2395
10/24/2025 20:30,11054,2218,2386
10/24/2025 20:35,11031,2217,2382
10/24/2025 20:40,11029,2213,2382
10/24/2025 20:45,11000,2204,2373
10/24/2025 20:50,10965,2195,2361
10/24/2025 20:55,10939,2188,2383
10/24/2025 21:00,10893,2173,2353
10/24/2025 21:05,10870,2152,2346
10/24/2025 21:10,10841,2141,2332
10/24/2025 21:15,10813,2138,2321
10/24/2025 21:20,10793,2130,2318
10/24/2025 21:25,10748,2120,2304
10/24/2025 21:30,10726,2129,2300
10/24/2025 21:35,10692,2119,2292
10/24/2025 21:40,10656,2114,2283
10/24/2025 21:45,10633,2097,2274
10/24/2025 21:50,10592,2095,2264
10/24/2025 21:55,10558,2074,2256
10/24/2025 22:00,10515,2058,2254
10/24/2025 22:05,10612,2058,2246
10/24/2025 22:10,10573,2045,2226
10/24/2025 22:15,10582,2042,2223
10/24/2025 22:20,10548,2021,2224
10/24/2025 22:25,10520,2018,2215
10/24/2025 22:30,10486,2015,2205
10/24/2025 22:35,10469,2005,2154
10/24/2025 22:40,10422,1996,2145
10/24/2025 22:45,10390,1984,2132
10/24/2025 22:50,10347,1972,2124
10/24/2025 22:55,10323,1959,2105
10/24/2025 23:00,10282,1948,2086
10/24/2025 23:05,10377,1940,2076
10/24/2025 23:10,10316,1934,2073
10/24/2025 23:15,10286,1926,2074
10/24/2025 23:20,10262,1909,2065
10/24/2025 23:25,10227,1901,2058
10/24/2025 23:30,10190,1894,2048
10/24/2025 23:35,10150,1886,2048
10/24/2025 23:40,10121,1881,2058
10/24/2025 23:45,10095,1875,2059
10/24/2025 23:50,10062,1859,2050
10/24/2025 23:55,10010,1859,2036
10/25/2025 00:00,9968,1857,2021
10/25/2025 00:05,9892,1840,2012
10/25/2025 00:10,9870,1838,2001
10/25/2025 00:15,9828,1829,2001
10/25/2025 00:20,9833,1812,1984
10/25/2025 00:25,9804,1814,1976
10/25/2025 00:30,9813,1803,1950
10/25/2025 00:35,9744,1800,1987
10/25/2025 00:40,9729,1798,1982
10/25/2025 00:45,9692,1793,1976
10/25/2025 00:50,9671,1790,1966
10/25/2025 00:55,9655,1790,1964
10/25/2025 01:00,9637,1788,1951
10/25/2025 01:05,9594,1790,1946
10/25/2025 01:10,9587,1788,1942
10/25/2025 01:15,9551,1779,1938
10/25/2025 01:20,9521,1770,1925
10/25/2025 01:25,9513,1755,1922
10/25/2025 01:30,9486,1748,1914
10/25/2025 01:35,9459,1740,1902
10/25/2025 01:40,9427,1744,1883
10/25/2025 01:45,9367,1737,1882
10/25/2025 01:50,9342,1741,1905
10/25/2025 01:55,9297,1737,1906
10/25/2025 02:00,9281,1732,1895
10/25/2025 02:05,9253,1730,1885
10/25/2025 02:10,9242,1726,1886
10/25/2025 02:15,9212,1718,1885
10/25/2025 02:20,9187,1710,1860
10/25/2025 02:25,9169,1705,1856
10/25/2025 02:30,9149,1703,1848
10/25/2025 02:35,9110,1696,1851
10/25/2025 02:40,9093,1697,1855
10/25/2025 02:45,9063,1693,1846
10/25/2025 02:50,9056,1680,1860
10/25/2025 02:55,9046,1673,1847
10/25/2025 03:00,9012,1669,1839
10/25/2025 03:05,8989,1667,1827
10/25/2025 03:10,8986,1667,1817
10/25/2025 03:15,8979,1660,1813
10/25/2025 03:20,8969,1659,1812
10/25/2025 03:25,8963,1654,1819
10/25/2025 03:30,8939,1653,1813
10/25/2025 03:35,8924,1648,1811
10/25/2025 03:40,8902,1644,1808
10/25/2025 03:45,8882,1643,1810
10/25/2025 03:50,8879,1642,1800
10/25/2025 03:55,8879,1638,1800
10/25/2025 04:00,8856,1629,1807
10/25/2025 04:05,8801,1630,1806
10/25/2025 04:10,8812,1634,1809
10/25/2025 04:15,8808,1638,1818
10/25/2025 04:20,8783,1635,1823
10/25/2025 04:25,8782,1645,1837
10/25/2025 04:30,8784,1639,1838
10/25/2025 04:35,8781,1640,1842
10/25/2025 04:40,8792,1654,1822
10/25/2025 04:45,8772,1651,1822
10/25/2025 04:50,8776,1652,1827
10/25/2025 04:55,8794,1656,1836
10/25/2025 05:00,8760,1650,1829
10/25/2025 05:05,8754,1652,1836
10/25/2025 05:10,8792,1660,1846
10/25/2025 05:15,8774,1672,1850
10/25/2025 05:20,8808,1679,1856
10/25/2025 05:25,8776,1675,1861
10/25/2025 05:30,8772,1688,1869
10/25/2025 05:35,8780,1691,1871
10/25/2025 05:40,8784,1690,1873
10/25/2025 05:45,8758,1694,1880
10/25/2025 05:50,8754,1687,1900
10/25/2025 05:55,8761,1685,1873
10/25/2025 06:00,8757,1686,1864
